osmid,y,x,street_count,ref,highway,geometry
7213029935,43.6509337,-79.3880926,3,,,POINT (-79.3880926 43.6509337)
7213029943,43.6521299,-79.3882178,4,,,POINT (-79.3882178 43.6521299)
7213029944,43.6521269,-79.3882324,1,,,POINT (-79.3882324 43.6521269)
7213029945,43.6521483,-79.3881304,3,,,POINT (-79.3881304 43.6521483)
7213029947,43.6511587,-79.3874208,1,,,POINT (-79.3874208 43.6511587)
7213029948,43.6511002,-79.3876868,3,,,POINT (-79.3876868 43.6511002)
7214232905,43.6760208,-79.4368232,3,,,POINT (-79.4368232 43.6760208)
7214232912,43.6746922,-79.4370326,3,,,POINT (-79.4370326 43.6746922)
7214284100,43.6751677,-79.4352514,1,,,POINT (-79.4352514 43.6751677)
7214284112,43.6747632,-79.4339819,4,,,POINT (-79.4339819 43.6747632)
7214284148,43.6760192,-79.4344045,3,,,POINT (-79.4344045 43.6760192)
7214284149,43.6760036,-79.4344805,4,,crossing,POINT (-79.4344805 43.6760036)
7214284153,43.6757298,-79.4347559,1,,,POINT (-79.4347559 43.6757298)
7214284154,43.6762724,-79.4348483,3,,,POINT (-79.4348483 43.6762724)
7214284155,43.6762406,-79.4348746,4,,crossing,POINT (-79.4348746 43.6762406)
7214284156,43.6758922,-79.4351604,3,,,POINT (-79.4351604 43.6758922)
7214284157,43.6757473,-79.4348437,1,,,POINT (-79.4348437 43.6757473)
7214284158,43.6759296,-79.435242,1,,,POINT (-79.435242 43.6759296)
7215297518,43.6673017,-79.4435683,1,,,POINT (-79.4435683 43.6673017)
7222356647,43.6771392,-79.4066846,3,,,POINT (-79.4066846 43.6771392)
7222356648,43.6773804,-79.4055343,3,,,POINT (-79.4055343 43.6773804)
7224567279,43.6377176,-79.4375613,3,,,POINT (-79.4375613 43.6377176)
7224567284,43.6380445,-79.4371579,1,,,POINT (-79.4371579 43.6380445)
7227620349,43.6835288,-79.4156437,3,,,POINT (-79.4156437 43.6835288)
7229101608,43.6419055,-79.433499,4,,,POINT (-79.433499 43.6419055)
7229101644,43.6431519,-79.4434268,1,,,POINT (-79.4434268 43.6431519)
7229101650,43.6419342,-79.4335103,3,,,POINT (-79.4335103 43.6419342)
7229116232,43.6438309,-79.4425849,4,,crossing,POINT (-79.4425849 43.6438309)
7229116236,43.6438822,-79.4426027,4,,,POINT (-79.4426027 43.6438822)
7229116240,43.6436641,-79.4432494,4,,,POINT (-79.4432494 43.6436641)
7229116241,43.6437755,-79.4425504,3,,,POINT (-79.4425504 43.6437755)
7229116244,43.6434191,-79.4424111,4,,,POINT (-79.4424111 43.6434191)
7229116246,43.6437934,-79.4425718,3,,,POINT (-79.4425718 43.6437934)
7229116250,43.6427498,-79.4434014,4,,,POINT (-79.4434014 43.6427498)
7229680829,43.6566056,-79.3743689,3,,,POINT (-79.3743689 43.6566056)
7229680830,43.6566347,-79.3742436,4,,,POINT (-79.3742436 43.6566347)
7229680833,43.6568181,-79.3735072,1,,,POINT (-79.3735072 43.6568181)
7231187582,43.6453742,-79.3629458,3,,,POINT (-79.3629458 43.6453742)
7231187583,43.6446633,-79.3624573,4,,,POINT (-79.3624573 43.6446633)
7231187584,43.6445651,-79.3623854,3,,,POINT (-79.3623854 43.6445651)
7231912107,43.6719648,-79.3752003,1,,,POINT (-79.3752003 43.6719648)
7231912108,43.6722678,-79.3751564,4,,,POINT (-79.3751564 43.6722678)
7231912109,43.6723764,-79.3751412,3,,,POINT (-79.3751412 43.6723764)
7232102399,43.6877494,-79.3886577,3,,,POINT (-79.3886577 43.6877494)
7232102400,43.6877776,-79.3885282,4,,,POINT (-79.3885282 43.6877776)
7232102401,43.6877955,-79.3884686,3,,,POINT (-79.3884686 43.6877955)
7234383202,43.6775426,-79.4046394,4,,,POINT (-79.4046394 43.6775426)
7234383203,43.6779485,-79.4050927,4,,,POINT (-79.4050927 43.6779485)
7237169803,43.6807082,-79.4033248,1,,,POINT (-79.4033248 43.6807082)
7237169834,43.6780754,-79.4037998,3,,,POINT (-79.4037998 43.6780754)
7237169850,43.6831906,-79.4030075,1,,,POINT (-79.4030075 43.6831906)
7237169851,43.6824654,-79.4065665,1,,,POINT (-79.4065665 43.6824654)
7237169854,43.681968,-79.4062518,4,,,POINT (-79.4062518 43.681968)
7237169858,43.6816562,-79.4058999,4,,,POINT (-79.4058999 43.6816562)
7237196864,43.6768147,-79.403305,4,,,POINT (-79.403305 43.6768147)
7237196865,43.6767593,-79.4032811,3,,,POINT (-79.4032811 43.6767593)
7237196868,43.678012,-79.4030786,3,,,POINT (-79.4030786 43.678012)
7237196869,43.6780106,-79.4032371,3,,,POINT (-79.4032371 43.6780106)
7237196870,43.6779963,-79.4032393,3,,,POINT (-79.4032393 43.6779963)
7237196871,43.6780667,-79.4032287,4,,crossing,POINT (-79.4032287 43.6780667)
7237196878,43.6774578,-79.4031071,3,,,POINT (-79.4031071 43.6774578)
7237206163,43.6800906,-79.4067369,1,,,POINT (-79.4067369 43.6800906)
7237224298,43.6780598,-79.4039977,3,,,POINT (-79.4039977 43.6780598)
7237224317,43.6802994,-79.4037904,4,,,POINT (-79.4037904 43.6802994)
7237226627,43.6821226,-79.4021325,1,,,POINT (-79.4021325 43.6821226)
7237306612,43.6834463,-79.4159066,3,,,POINT (-79.4159066 43.6834463)
7237306654,43.6823553,-79.4164103,1,,,POINT (-79.4164103 43.6823553)
7237306659,43.6826574,-79.4164551,3,,,POINT (-79.4164551 43.6826574)
7237306664,43.6828951,-79.4169018,4,,,POINT (-79.4169018 43.6828951)
7237308002,43.6823261,-79.4166802,3,,,POINT (-79.4166802 43.6823261)
7237308011,43.6829324,-79.416112,3,,,POINT (-79.416112 43.6829324)
7237308020,43.6834832,-79.4159474,3,,,POINT (-79.4159474 43.6834832)
7237308022,43.6832675,-79.4170178,3,,,POINT (-79.4170178 43.6832675)
7237929032,43.681346,-79.4177991,3,,,POINT (-79.4177991 43.681346)
7237929033,43.6813106,-79.4178649,4,,,POINT (-79.4178649 43.6813106)
7237929034,43.6811958,-79.4183257,1,,,POINT (-79.4183257 43.6811958)
7241266464,43.6586599,-79.3675127,3,,,POINT (-79.3675127 43.6586599)
7241266465,43.6582703,-79.3673496,1,,,POINT (-79.3673496 43.6582703)
7241283446,43.6875154,-79.4000805,3,,,POINT (-79.4000805 43.6875154)
7241283452,43.6875772,-79.3995712,1,,,POINT (-79.3995712 43.6875772)
7243949938,43.6337891,-79.4210232,1,,,POINT (-79.4210232 43.6337891)
7244021154,43.654413,-79.3672914,3,,,POINT (-79.3672914 43.654413)
7244021155,43.6548304,-79.367477,1,,,POINT (-79.367477 43.6548304)
7246701217,43.648579,-79.3658891,4,,,POINT (-79.3658891 43.648579)
7246701218,43.6485975,-79.3658237,4,,,POINT (-79.3658237 43.6485975)
7255845229,43.6585507,-79.3285947,3,,,POINT (-79.3285947 43.6585507)
7255845230,43.6588051,-79.3284485,3,,,POINT (-79.3284485 43.6588051)
7255845231,43.6588204,-79.3284613,3,,,POINT (-79.3284613 43.6588204)
7255845241,43.6582883,-79.3286965,3,,,POINT (-79.3286965 43.6582883)
7255845247,43.6420997,-79.3800324,3,,,POINT (-79.3800324 43.6420997)
7255845253,43.6420684,-79.37943,1,,,POINT (-79.37943 43.6420684)
7255845255,43.6416709,-79.3787316,3,,,POINT (-79.3787316 43.6416709)
7256871043,43.6615259,-79.4457529,3,,,POINT (-79.4457529 43.6615259)
7256871049,43.6603269,-79.4450906,3,,,POINT (-79.4450906 43.6603269)
7256871051,43.6615066,-79.4458466,3,,,POINT (-79.4458466 43.6615066)
7256871055,43.6613043,-79.4455161,3,,,POINT (-79.4455161 43.6613043)
7280842235,43.6630968,-79.3805661,3,,,POINT (-79.3805661 43.6630968)
7280842236,43.6630582,-79.3810381,3,,,POINT (-79.3810381 43.6630582)
7286756469,43.6542742,-79.3822967,3,,,POINT (-79.3822967 43.6542742)
7286756470,43.6531898,-79.3811452,4,,crossing,POINT (-79.3811452 43.6531898)
7286756471,43.6531666,-79.3812543,3,,,POINT (-79.3812543 43.6531666)
7286756472,43.653211,-79.381046,3,,,POINT (-79.381046 43.653211)
7286756474,43.6531925,-79.3812703,3,,,POINT (-79.3812703 43.6531925)
7288735475,43.6927823,-79.3231351,4,,,POINT (-79.3231351 43.6927823)
7288735476,43.6927233,-79.3231123,4,,,POINT (-79.3231123 43.6927233)
7288735477,43.6927419,-79.323017,4,,,POINT (-79.323017 43.6927419)
7288735478,43.6927571,-79.3229393,4,,,POINT (-79.3229393 43.6927571)
7288735480,43.6928196,-79.3229635,4,,,POINT (-79.3229635 43.6928196)
7288735481,43.6928729,-79.3229842,4,,,POINT (-79.3229842 43.6928729)
7288735482,43.6928582,-79.3230663,4,,,POINT (-79.3230663 43.6928582)
7288735483,43.6928418,-79.323158,4,,,POINT (-79.323158 43.6928418)
7288745505,43.6936454,-79.3233852,4,,,POINT (-79.3233852 43.6936454)
7288745507,43.6936088,-79.3232946,4,,,POINT (-79.3232946 43.6936088)
7288745509,43.6935415,-79.3233431,4,,,POINT (-79.3233431 43.6935415)
7288745511,43.6935764,-79.3234363,4,,,POINT (-79.3234363 43.6935764)
7293396880,43.6485137,-79.4357984,4,,crossing,POINT (-79.4357984 43.6485137)
7293543037,43.6816473,-79.4266503,4,,,POINT (-79.4266503 43.6816473)
7293543038,43.6816923,-79.4264459,3,,,POINT (-79.4264459 43.6816923)
7293543039,43.6831267,-79.4184142,4,,crossing,POINT (-79.4184142 43.6831267)
7293543045,43.6840364,-79.4132534,3,,,POINT (-79.4132534 43.6840364)
7293543052,43.6783311,-79.4406967,3,,,POINT (-79.4406967 43.6783311)
7293543054,43.6785805,-79.4407927,3,,,POINT (-79.4407927 43.6785805)
7293543055,43.6782761,-79.4409346,3,,,POINT (-79.4409346 43.6782761)
7293543058,43.6785223,-79.4410194,3,,,POINT (-79.4410194 43.6785223)
7293543059,43.6772721,-79.4454889,3,,,POINT (-79.4454889 43.6772721)
7293543060,43.677225,-79.4457026,3,,,POINT (-79.4457026 43.677225)
7293543062,43.6774578,-79.445799,3,,,POINT (-79.445799 43.6774578)
7293550026,43.6828388,-79.4197959,4,,crossing,POINT (-79.4197959 43.6828388)
7293550027,43.6831513,-79.4182826,4,,,POINT (-79.4182826 43.6831513)
7293550058,43.6789772,-79.4388813,3,,,POINT (-79.4388813 43.6789772)
7293550060,43.6787516,-79.438811,3,,,POINT (-79.438811 43.6787516)
7293550061,43.6790527,-79.4385483,3,,,POINT (-79.4385483 43.6790527)
7293550062,43.678836,-79.4384733,3,,,POINT (-79.4384733 43.678836)
7293550073,43.6796361,-79.4360312,3,,,POINT (-79.4360312 43.6796361)
7293550075,43.6794014,-79.4359404,4,,,POINT (-79.4359404 43.6794014)
7293550077,43.6795047,-79.4354765,3,,,POINT (-79.4354765 43.6795047)
7293550078,43.6797405,-79.4355615,3,,,POINT (-79.4355615 43.6797405)
7293550087,43.6799386,-79.4334887,3,,,POINT (-79.4334887 43.6799386)
7293550090,43.6798828,-79.4337562,3,,,POINT (-79.4337562 43.6798828)
7293550092,43.6801122,-79.4338419,3,,,POINT (-79.4338419 43.6801122)
7293550095,43.680402,-79.4324437,3,,,POINT (-79.4324437 43.680402)
7293550096,43.6801758,-79.4323436,3,,,POINT (-79.4323436 43.6801758)
7293550098,43.680128,-79.4325576,3,,,POINT (-79.4325576 43.680128)
7293550110,43.6810637,-79.4289964,3,,,POINT (-79.4289964 43.6810637)
7293550111,43.681056,-79.4290401,1,,,POINT (-79.4290401 43.681056)
7293550114,43.6809069,-79.4289352,3,,,POINT (-79.4289352 43.6809069)
7293550115,43.6811334,-79.4290249,3,,,POINT (-79.4290249 43.6811334)
7293550117,43.6809537,-79.4287208,3,,,POINT (-79.4287208 43.6809537)
7293550118,43.681188,-79.4288127,3,,,POINT (-79.4288127 43.681188)
7293550124,43.6817033,-79.4255395,1,,,POINT (-79.4255395 43.6817033)
7293550125,43.6816932,-79.4255887,3,,,POINT (-79.4255887 43.6816932)
7293550126,43.681719,-79.4258693,3,,,POINT (-79.4258693 43.681719)
7293550127,43.6817128,-79.4258962,1,,,POINT (-79.4258962 43.6817128)
7293550136,43.6821621,-79.4236114,3,,,POINT (-79.4236114 43.6821621)
7293550137,43.6821573,-79.4236372,1,,,POINT (-79.4236372 43.6821573)
7293550139,43.681995,-79.4235537,3,,,POINT (-79.4235537 43.681995)
7293550140,43.6820566,-79.423311,3,,,POINT (-79.423311 43.6820566)
7293550141,43.6821363,-79.4233189,1,,,POINT (-79.4233189 43.6821363)
7293550142,43.6821323,-79.4233365,3,,,POINT (-79.4233365 43.6821323)
7293550145,43.6831629,-79.4184274,3,,,POINT (-79.4184274 43.6831629)
7293550146,43.6831559,-79.4184603,1,,,POINT (-79.4184603 43.6831559)
7293550153,43.6827648,-79.4201547,4,,,POINT (-79.4201547 43.6827648)
7293550173,43.6881146,-79.394228,3,,,POINT (-79.394228 43.6881146)
7293550174,43.6881087,-79.3942589,1,,,POINT (-79.3942589 43.6881087)
7293550181,43.6822207,-79.4191518,3,,,POINT (-79.4191518 43.6822207)
7293550203,43.6833033,-79.4175328,3,,,POINT (-79.4175328 43.6833033)
7293550219,43.6844887,-79.4112144,3,,,POINT (-79.4112144 43.6844887)
7293550227,43.685203,-79.407896,3,,,POINT (-79.407896 43.685203)
7293550228,43.6854449,-79.40799,4,,,POINT (-79.40799 43.6854449)
7293550229,43.6852579,-79.407721,4,,,POINT (-79.407721 43.6852579)
7293550230,43.6854936,-79.4078085,3,,,POINT (-79.4078085 43.6854936)
7293550233,43.6857715,-79.4054364,4,,crossing,POINT (-79.4054364 43.6857715)
7293550234,43.6859086,-79.4054874,4,,crossing,POINT (-79.4054874 43.6859086)
7293550235,43.6857238,-79.4054187,3,,,POINT (-79.4054187 43.6857238)
7293550236,43.685947,-79.4055017,3,,,POINT (-79.4055017 43.685947)
7293550239,43.6858216,-79.4051835,4,,crossing,POINT (-79.4051835 43.6858216)
7293550240,43.6859591,-79.4052347,4,,crossing,POINT (-79.4052347 43.6859591)
7293550241,43.6857799,-79.405168,3,,,POINT (-79.405168 43.6857799)
7293550242,43.6860053,-79.4052518,3,,,POINT (-79.4052518 43.6860053)
7293550244,43.6863918,-79.4020763,4,,crossing,POINT (-79.4020763 43.6863918)
7293550270,43.6882444,-79.3940406,3,,,POINT (-79.3940406 43.6882444)
7293550271,43.6891356,-79.3945314,3,,,POINT (-79.3945314 43.6891356)
7293550272,43.6879439,-79.3941639,3,,,POINT (-79.3941639 43.6879439)
7293550273,43.6879888,-79.3939429,3,,,POINT (-79.3939429 43.6879888)
7293550277,43.6890448,-79.3899775,3,,,POINT (-79.3899775 43.6890448)
7310874576,43.6596591,-79.3918846,3,,,POINT (-79.3918846 43.6596591)
7311036242,43.6588538,-79.3964624,3,,,POINT (-79.3964624 43.6588538)
7311057930,43.6604061,-79.397107,4,,,POINT (-79.397107 43.6604061)
7311057931,43.6603505,-79.3970834,4,,,POINT (-79.3970834 43.6603505)
7311057933,43.6587176,-79.3964107,3,,,POINT (-79.3964107 43.6587176)
7311057935,43.6590231,-79.3973417,1,,,POINT (-79.3973417 43.6590231)
7311057936,43.6604341,-79.3968253,3,,,POINT (-79.3968253 43.6604341)
7311057937,43.6605733,-79.3961575,3,,,POINT (-79.3961575 43.6605733)
7311083154,43.6622652,-79.395906,4,,,POINT (-79.395906 43.6622652)
7311083157,43.6619119,-79.3962561,3,,,POINT (-79.3962561 43.6619119)
7311083158,43.6623354,-79.3958209,3,,,POINT (-79.3958209 43.6623354)
7311142097,43.6599222,-79.4014043,4,,,POINT (-79.4014043 43.6599222)
7311142099,43.6597433,-79.4013547,3,,,POINT (-79.4013547 43.6597433)
7311142101,43.6594296,-79.4013905,4,,,POINT (-79.4013905 43.6594296)
7311142106,43.6593538,-79.401093,4,,,POINT (-79.401093 43.6593538)
7311150190,43.6594034,-79.4001308,3,,,POINT (-79.4001308 43.6594034)
7311150207,43.6596156,-79.4014765,3,,,POINT (-79.4014765 43.6596156)
7311150208,43.6597274,-79.4014818,4,,,POINT (-79.4014818 43.6597274)
7311150212,43.6597139,-79.4000161,3,,,POINT (-79.4000161 43.6597139)
7311150214,43.659842,-79.4000444,3,,,POINT (-79.4000444 43.659842)
7311150218,43.6592963,-79.4009842,3,,,POINT (-79.4009842 43.6592963)
7311150221,43.6594277,-79.4002583,3,,,POINT (-79.4002583 43.6594277)
7311150222,43.659375,-79.4006089,3,,,POINT (-79.4006089 43.659375)
7311150225,43.6597037,-79.4002188,3,,,POINT (-79.4002188 43.6597037)
7311150229,43.6595871,-79.4002671,3,,,POINT (-79.4002671 43.6595871)
7311150235,43.6598697,-79.4002315,3,,,POINT (-79.4002315 43.6598697)
7311150236,43.6600333,-79.4001811,3,,,POINT (-79.4001811 43.6600333)
7311150237,43.6599567,-79.4003059,3,,,POINT (-79.4003059 43.6599567)
7311150242,43.6601951,-79.4009513,3,,,POINT (-79.4009513 43.6601951)
7311150243,43.6602014,-79.4009176,3,,,POINT (-79.4009176 43.6602014)
7311150252,43.6600683,-79.4005714,3,,,POINT (-79.4005714 43.6600683)
7311150255,43.6602224,-79.4006549,3,,,POINT (-79.4006549 43.6602224)
7311200695,43.6664,-79.3994622,3,,,POINT (-79.3994622 43.6664)
7311200696,43.6664406,-79.3992683,3,,,POINT (-79.3992683 43.6664406)
7311200697,43.6664197,-79.3993684,4,,crossing,POINT (-79.3993684 43.6664197)
7329451477,43.6977169,-79.3945621,4,,,POINT (-79.3945621 43.6977169)
7329451478,43.6973356,-79.3944149,1,,,POINT (-79.3944149 43.6973356)
7334617917,43.6871638,-79.3979595,4,,,POINT (-79.3979595 43.6871638)
7335683384,43.6974439,-79.3954354,1,,,POINT (-79.3954354 43.6974439)
7335704552,43.6975472,-79.3948307,3,,,POINT (-79.3948307 43.6975472)
7335704554,43.6975192,-79.3944856,3,,,POINT (-79.3944856 43.6975192)
7335704555,43.6974717,-79.3952209,3,,,POINT (-79.3952209 43.6974717)
7335720605,43.6977576,-79.3945799,3,,,POINT (-79.3945799 43.6977576)
7335745601,43.6982927,-79.3948174,1,,,POINT (-79.3948174 43.6982927)
7335745617,43.6981256,-79.3930529,4,,crossing,POINT (-79.3930529 43.6981256)
7369606980,43.660776,-79.3760177,3,,,POINT (-79.3760177 43.660776)
7369606981,43.6606445,-79.3766418,1,,,POINT (-79.3766418 43.6606445)
7376938901,43.6863471,-79.4202423,1,,,POINT (-79.4202423 43.6863471)
7380647679,43.6437643,-79.4366197,4,,,POINT (-79.4366197 43.6437643)
7380647680,43.6436216,-79.4337232,4,,,POINT (-79.4337232 43.6436216)
7387720227,43.6508612,-79.4398095,3,,,POINT (-79.4398095 43.6508612)
7387720228,43.6507395,-79.4397693,3,,,POINT (-79.4397693 43.6507395)
7387720231,43.6459691,-79.4375084,3,,,POINT (-79.4375084 43.6459691)
7395244763,43.6358112,-79.4388865,1,,,POINT (-79.4388865 43.6358112)
7395248472,43.6372792,-79.4391715,1,,,POINT (-79.4391715 43.6372792)
7395248473,43.6373506,-79.4388394,3,,,POINT (-79.4388394 43.6373506)
7395248474,43.6373404,-79.4388868,4,,,POINT (-79.4388868 43.6373404)
7395248475,43.6373267,-79.4389435,3,,,POINT (-79.4389435 43.6373267)
7395248481,43.637086,-79.4387892,4,,,POINT (-79.4387892 43.637086)
7395248482,43.6370875,-79.4387367,3,,,POINT (-79.4387367 43.6370875)
7395262998,43.6383118,-79.4392134,3,,,POINT (-79.4392134 43.6383118)
7395262999,43.6383025,-79.4392559,4,,,POINT (-79.4392559 43.6383025)
7395263001,43.6382672,-79.4397884,1,,,POINT (-79.4397884 43.6382672)
7395263002,43.6382056,-79.4398937,1,,,POINT (-79.4398937 43.6382056)
7395263005,43.6380573,-79.4404763,4,,,POINT (-79.4404763 43.6380573)
7395263006,43.6380478,-79.4405279,3,,,POINT (-79.4405279 43.6380478)
7395291789,43.6371176,-79.4389126,3,,,POINT (-79.4389126 43.6371176)
7395291790,43.6370623,-79.4391983,1,,,POINT (-79.4391983 43.6370623)
7395291791,43.6377678,-79.4404208,3,,,POINT (-79.4404208 43.6377678)
7395291792,43.6377775,-79.4403669,4,,,POINT (-79.4403669 43.6377775)
7395291794,43.637929,-79.440003,1,,,POINT (-79.440003 43.637929)
7395291795,43.6374894,-79.4403144,3,,,POINT (-79.4403144 43.6374894)
7395291796,43.6374989,-79.4402584,4,,,POINT (-79.4402584 43.6374989)
7395291802,43.6374927,-79.439779,1,,,POINT (-79.439779 43.6374927)
7395291803,43.6376267,-79.4397683,1,,,POINT (-79.4397683 43.6376267)
7395291807,43.6376341,-79.4403109,4,,,POINT (-79.4403109 43.6376341)
7395291808,43.6376219,-79.4403651,3,,,POINT (-79.4403651 43.6376219)
7395291809,43.6386525,-79.440759,3,,,POINT (-79.440759 43.6386525)
7395291810,43.6386638,-79.4407054,4,,,POINT (-79.4407054 43.6386638)
7395291812,43.6387156,-79.4401317,1,,,POINT (-79.4401317 43.6387156)
7395291813,43.6383609,-79.439897,1,,,POINT (-79.439897 43.6383609)
7395291816,43.6384279,-79.4393039,4,,,POINT (-79.4393039 43.6384279)
7395291817,43.6384372,-79.439261,3,,,POINT (-79.439261 43.6384372)
7395291818,43.6387197,-79.4393684,3,,,POINT (-79.4393684 43.6387197)
7395291819,43.6387102,-79.4394121,4,,,POINT (-79.4394121 43.6387102)
7395291820,43.6386889,-79.4395081,1,,,POINT (-79.4395081 43.6386889)
7395291821,43.6388291,-79.43941,3,,,POINT (-79.43941 43.6388291)
7395291822,43.6388198,-79.439454,4,,,POINT (-79.439454 43.6388198)
7395291823,43.6387346,-79.4398876,1,,,POINT (-79.4398876 43.6387346)
7395291824,43.6389421,-79.4394529,3,,,POINT (-79.4394529 43.6389421)
7395291825,43.6389335,-79.4394976,4,,,POINT (-79.4394976 43.6389335)
7395291827,43.6389272,-79.4399714,1,,,POINT (-79.4399714 43.6389272)
7395291828,43.6394823,-79.4396549,3,,,POINT (-79.4396549 43.6394823)
7395291829,43.6394711,-79.4397078,4,,,POINT (-79.4397078 43.6394711)
7395291830,43.6393732,-79.4401672,1,,,POINT (-79.4401672 43.6393732)
7395291831,43.6392835,-79.4395809,3,,,POINT (-79.4395809 43.6392835)
7395291832,43.6392732,-79.4396298,4,,,POINT (-79.4396298 43.6392732)
7395291833,43.6391587,-79.4402008,1,,,POINT (-79.4402008 43.6391587)
7395291834,43.6390684,-79.4401518,1,,,POINT (-79.4401518 43.6390684)
7395291836,43.6391784,-79.4395925,4,,,POINT (-79.4395925 43.6391784)
7395291837,43.6391895,-79.439546,3,,,POINT (-79.439546 43.6391895)
7395291838,43.6386851,-79.4407715,3,,,POINT (-79.4407715 43.6386851)
7395291839,43.6386958,-79.4407177,4,,,POINT (-79.4407177 43.6386958)
7395291842,43.6388996,-79.4401921,1,,,POINT (-79.4401921 43.6388996)
7395291843,43.6383201,-79.4400056,1,,,POINT (-79.4400056 43.6383201)
7395291848,43.6383713,-79.4405951,4,,,POINT (-79.4405951 43.6383713)
7395291849,43.6383618,-79.4406479,3,,,POINT (-79.4406479 43.6383618)
7415913601,43.6625503,-79.3809015,3,,,POINT (-79.3809015 43.6625503)
7415913627,43.6632706,-79.3815788,3,,,POINT (-79.3815788 43.6632706)
7415913631,43.6625265,-79.3812793,4,,crossing,POINT (-79.3812793 43.6625265)
7415913632,43.662608,-79.3809103,4,,crossing,POINT (-79.3809103 43.662608)
7415913633,43.6626655,-79.3803534,3,,,POINT (-79.3803534 43.6626655)
7415913634,43.6627236,-79.380387,4,,crossing,POINT (-79.380387 43.6627236)
7419700110,43.6403172,-79.4437184,3,,,POINT (-79.4437184 43.6403172)
7419734797,43.6536813,-79.4437212,1,,,POINT (-79.4437212 43.6536813)
7419734798,43.6535496,-79.4444839,3,,,POINT (-79.4444839 43.6535496)
7419734799,43.6554929,-79.4437446,4,,,POINT (-79.4437446 43.6554929)
7425971178,43.657822,-79.4346447,3,,,POINT (-79.4346447 43.657822)
7426013237,43.6501131,-79.4329729,3,,,POINT (-79.4329729 43.6501131)
7426013238,43.6538986,-79.4351591,3,,,POINT (-79.4351591 43.6538986)
7426013239,43.6538868,-79.435221,4,,,POINT (-79.435221 43.6538868)
7426013240,43.6538089,-79.4351066,3,,,POINT (-79.4351066 43.6538089)
7426013241,43.6538535,-79.4351267,4,,,POINT (-79.4351267 43.6538535)
7426013242,43.6537842,-79.4351819,4,,,POINT (-79.4351819 43.6537842)
7426013243,43.6538601,-79.4352819,3,,,POINT (-79.4352819 43.6538601)
7426013244,43.653826,-79.435269,4,,,POINT (-79.435269 43.653826)
7426013245,43.6587375,-79.4377009,3,,,POINT (-79.4377009 43.6587375)
7426039688,43.6575169,-79.4356846,1,,,POINT (-79.4356846 43.6575169)
7426039694,43.6580743,-79.4358621,3,,,POINT (-79.4358621 43.6580743)
7426039695,43.6574873,-79.4355916,4,,crossing,POINT (-79.4355916 43.6574873)
7426039696,43.657548,-79.435637,3,,,POINT (-79.435637 43.657548)
7426644027,43.6702358,-79.4284592,4,,,POINT (-79.4284592 43.6702358)
7426688326,43.6703535,-79.4279392,4,,,POINT (-79.4279392 43.6703535)
7426688327,43.6704106,-79.4276867,4,,,POINT (-79.4276867 43.6704106)
7442908148,43.6687407,-79.3627582,4,,,POINT (-79.3627582 43.6687407)
7442931650,43.65931,-79.3632873,3,,,POINT (-79.3632873 43.65931)
7442931651,43.6587404,-79.3630519,4,,,POINT (-79.3630519 43.6587404)
7442931652,43.6581499,-79.3627998,3,,,POINT (-79.3627998 43.6581499)
7442931653,43.6582156,-79.3638773,3,,,POINT (-79.3638773 43.6582156)
7442931654,43.6584254,-79.3629172,3,,,POINT (-79.3629172 43.6584254)
7442967208,43.6578893,-79.3628988,3,,,POINT (-79.3628988 43.6578893)
7442967209,43.6580432,-79.3621731,3,,,POINT (-79.3621731 43.6580432)
7442967210,43.6577126,-79.3628223,3,,,POINT (-79.3628223 43.6577126)
7442967211,43.6578675,-79.3620994,3,,,POINT (-79.3620994 43.6578675)
7447064231,43.6935486,-79.4046795,1,,,POINT (-79.4046795 43.6935486)
7447503350,43.6862117,-79.4039448,3,,traffic_signals,POINT (-79.4039448 43.6862117)
7449705510,43.6679847,-79.3246164,3,,,POINT (-79.3246164 43.6679847)
7449705511,43.6680545,-79.3242923,1,,,POINT (-79.3242923 43.6680545)
7449742300,43.6637757,-79.3311361,1,,,POINT (-79.3311361 43.6637757)
7449742302,43.6633467,-79.3298375,3,,,POINT (-79.3298375 43.6633467)
7449742304,43.6634069,-79.3298649,4,,,POINT (-79.3298649 43.6634069)
7449742306,43.6634313,-79.3301259,1,,,POINT (-79.3301259 43.6634313)
7449742311,43.6640554,-79.3285336,3,,,POINT (-79.3285336 43.6640554)
7449742312,43.6645363,-79.328737,1,,,POINT (-79.328737 43.6645363)
7449797986,43.6619567,-79.3300988,1,,,POINT (-79.3300988 43.6619567)
7449797988,43.6620198,-79.3303593,3,,,POINT (-79.3303593 43.6620198)
7449797989,43.661778,-79.3306991,3,,,POINT (-79.3306991 43.661778)
7449797996,43.6625331,-79.3304321,3,,,POINT (-79.3304321 43.6625331)
7449798001,43.6630526,-79.330785,3,,,POINT (-79.330785 43.6630526)
7450092346,43.6918323,-79.3281646,1,,,POINT (-79.3281646 43.6918323)
7450092349,43.6909954,-79.3274386,3,,,POINT (-79.3274386 43.6909954)
7450092354,43.6913532,-79.3277951,3,,,POINT (-79.3277951 43.6913532)
7450092359,43.6913395,-79.3278675,3,,,POINT (-79.3278675 43.6913395)
7450092361,43.6915396,-79.3279102,3,,,POINT (-79.3279102 43.6915396)
7450092371,43.691353,-79.3281448,3,,,POINT (-79.3281448 43.691353)
7450092373,43.6912027,-79.3280804,3,,,POINT (-79.3280804 43.6912027)
